"ID","ElectDistrict","Party","Age","Gender","Independent","Region","EduLvl","RegElected","MP","EuroMP","Q1.IncomeDiff","Q2.GayAdoption","Q3.NuclearPow","Q4.ChildAlw","Q5.SeniorCare","Q6.RetireAge","Q7.ExtWCareer","Q8.BendIndex","Q9.CutPblExpend","Q10.GreekDebt","Q11.TransacTax","Q12.TaxInc","Q13.TaxDeduc","Q14.MortDeduc","Q15.RealEstTax","Q16.Conscript","Q17.NATO","Q18.HumRight","Q19.LandOwn","Q20.DvlAid","Q22.Guns","Q23.VolDomLng","Q24.Suvivirsi","Q25.Immigration","Q26.SaimaaSeal","Q27.MunOutsource","Q28.MunNb","Q29.CptRegMerger","Q30.EqlTransfer","CountAnsw","Q21.Fb.Bolivia","Q21.Fb.Brasilia","Q21.Fb.UK","Q21.Fb.Spain","Q21.Fb.Ghana","Q21.Fb.India","Q21.Fb.Iran","Q21.Fb.Island","Q21.Fb.Israel","Q21.Fb.Italy","Q21.Fb.Canada","Q21.Fb.China","Q21.Fb.Cuba","Q21.Fb.Norway","Q21.Fb.Poland","Q21.Fb.France","Q21.Fb.Sweden","Q21.Fb.Germany","Q21.Fb.Tanzania","Q21.Fb.Danemark","Q21.Fb.Tunisia","Q21.Fb.Turkey","Q21.Fb.Russia","Q21.Fb.Estonia","Q21.Fb.USA","CountQ21.Fb","Q31.GvtPrt.IPU","Q31.GvtPrt.KES","Q31.GvtPrt.KOK","Q31.GvtPrt.KA","Q31.GvtPrt.KD","Q31.GvtPrt.KTP","Q31.GvtPrt.M2011","Q31.GvtPrt.PS","Q31.GvtPrt.PIR","Q31.GvtPrt.RKP","Q31.GvtPrt.SDP","Q31.GvtPrt.SEN","Q31.GvtPrt.SKP","Q31.GvtPrt.STP","Q31.GvtPrt.VP","Q31.GvtPrt.VAS","Q31.GvtPrt.VIHR","CountQ31.GvtPrt","W1.IncomeDiff","W2.GayAdoption","W3.NuclearPow","W4.ChildAlw","W5.SeniorCare","W6.RetireAge","W7.ExtWCareer","W8.BendIndex","W9.CutPblExpend","W10.GreekDebt","W11.TransacTax","W12.TaxInc","W13.TaxDeduc","W14.MortDeduc","W15.RealEstTax","W16.Conscript","W17.NATO","W18.HumRight","W19.LandOwn","W20.DvlAid","W21.FBCountry","W22.Guns","W23.VolDomLng","W24.Suvivirsi","W25.Immigration","W26.SaimaaSeal","W27.MunOutsource","W28.MunNb","W29.CptRegMerger","W30.EqlTransfer","W31.GvtPrt","CountNegW","CountPosW","Cluster"
"Repo Anssi","Pirkanmaa","VAS",55,"M",0,"Pirkanmaa",3,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","Support","YesAlways","CapIncome","TFHomeSeller","RemGrad","1","Keep","Never","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesIfOpt","TooStrict","LocNetBan","Reduce","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","1","1","1","1","1","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0",0,13,2
"Reuter Martina","Helsinki","VAS",48,"F",0,"Uusimaa",7,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","DebtRestruct","YesAlways","CapIncome","TFHomeSeller","RemGrad","0","Select","Never","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesTrad","TooStrict","LocNetBan","NoInc","290","VoluntCoop","LessEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"1","1","1","1","1","0","0","-1","1","-1","0","1","0","0","-1","0","1","1","-1","1","-1","0","0","0","1","0","1","0","0","0","0",5,12,2
"Riesto Samuli","Lapland","PS",57,"M",0,"Lapland",3,0,0,0,"ReducMuch","1","1","NoImpact","Yes","Keep","NotAny","Fifty","RedDvlAid","SuppWasMstk","YesAlways","Business","HouseHDed","RemGrad","0","Keep","NotSoon","YesHumRight","NoRestrict","Reduce","Keep","1","YesIfOpt","TooLoose","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",3,"0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0",3,"1","-1","0","0","1","1","0","1","0","1","0","1","-1","0","1","1","1","0","0","1","-1","0","0","0","1","0","0","0","0","0","1",3,12,1
"Riihinen Pertti","C-Finland","VAS",50,"M",0,"C-Finland",3,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","SuppWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesHumRight","ResRussian","Keep","Keep","1","YesTrad","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0",3,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,3
"Riikonen Jere","Uusimaa","KD",36,"M",0,NA,0,0,0,0,"ReducSlight","0","0","Remove","Yes","Keep","NotAny","PricePrior","RemAllowance","SuppWasMstk","YesIfOther","CapIncome","UnionFees","RemGrad","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","0","YesTrad","TooLoose","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Riikonen Lulu","Tavastia","KOK",39,"F",0,"Tavastia Proper",6,1,0,0,"ReducSlight","0","0","Keep","Yes","RaiseByOne","IncAge","IncSligh","Other","FinInterest","YesIfOther","VAT","EmpBenDed","Keep","0","Keep","YesSoon","YesWithEU","ResRussian","Keep","Keep","1","YesIfOpt","Fine","LocNetBan","IncAndLearn","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1",3,"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3,"0","-1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","1","1","1","1","1",2,9,2
"Riikonen Olli","N-Karelia","KESK",43,"M",0,"N-Karelia",6,0,0,0,"ReducSlight","0","0","NoImpact","NoRecommend","RaiseByOne","IncAge","Keep","DropDaycare","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","MoreEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",3,"0","-1","1","0","0","0","-1","0","0","0","0","0","0","1","1","0","1","0","-1","0","-1","-1","1","0","0","0","0","1","0","1","-1",6,7,4
"Riikonen Teuvo V.","S-Savonia","KD",50,"M",0,"S-Savonia",6,1,0,0,"ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","IncSligh","Other","SuppWasMstk","YesAlways","CapIncome","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","Keep","Keep","0","YesTrad","Fine","Keep","IncAndLearn","290","VoluntCoop","Keep",29,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0",3,"1","0","1","1","1","0","0","1","0","0","1","1","1","1","0","0","-1","1","-1","1","0","0","0","1","0","0","1","1","0","1","0",2,15,1
"Rinne Pirjo","Finland Proper","VAS",57,"F",0,"W-Finland",6,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","PricePrior","RedMilitary","DebtRestruct","YesIfOther","CapIncome","TFHomeSeller","Keep","1","Keep","Never","YesHumRight","ResAllForeign","Keep","BanHandG","0","YesTrad","TooStrict","Keep","Reduce","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,3,2
"Rintala Esa","Satakunta","VIHR",53,"M",0,"Satakunta",6,0,0,0,"ReducMuch","1","0","Remove","Yes","Keep","IncAge","Keep","RedMilitary","FinInterest","YesAlways","CapIncome","NoneOfThese","Keep","1","Select","NotSoon","YesHumRight","ResRussian","Keep","BanHandG","1","YesTrad","Fine","LocNetBan","NoInc","230","NewCouncil","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",3,"1","1","1","0","1","1","1","0","0","0","1","1","0","0","0","1","0","1","-1","1","-1","0","1","-1","1","1","1","0","0","0","1",3,16,1
"Rintala Jukka","Satakunta","IPU",24,"M",1,NA,0,0,0,0,"ReducSlight","0","0","NoImpact","Yes","Reduce","NotAny","Fifty","RedMilitary","QuitEuro","YesIfOther","Capital","NoneOfThese","Keep","0","Select","Never","YesHumRight","NoRestrict","GrowMod","BanHandG","0","YesIfOpt","Fine","WNetBan","Reduce","400","Keep","MoreEq",29,"0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",3,"1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",3,"0","-1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","-1","0","0","0","0","1","0","0","0","1",2,6,3
"Risku-Myllyharju Piia","Satakunta","VIHR",42,"F",0,"Satakunta",6,1,0,0,"ReducMuch","1","0","NoImpact","Yes","RaiseByOne","IncAge","Fifty","RemAllowance","FinInterest","YesIfOther","CapIncome","EmpBenDed","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","Keep","Keep","1","YesTrad","Fine","LocNetBan","IncButChoose","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3,"0","-1","1","1","0","0","0","0","0","0","0","0","-1","1","-1","-1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0",5,3,3
"Ritanen Jarmo","C-Finland","VAS",47,"M",0,"C-Finland",6,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","DebtRestruct","YesAlways","CapIncome","TFHomeSeller","RemGrad","0","Quit","Never","YesHumRight","ResRussian","GrowMod","BanHandG","0","YesIfOpt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","1",1,3,2
"Riuttamaki Simo","Satakunta","PS",59,"M",0,"Satakunta",1,1,0,0,"ReducMuch","0","0","Adjust","Yes","Keep","NotAny","Fifty","RedDvlAid","SuppWasMstk","YesAlways","CapIncome","NoneOfThese","RemGrad","0","Keep","Never","YesWithEU","ResAllForeign","Reduce","Keep","1","YesTrad","TooLoose","Keep","Reduce","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"1","1","0","0","1","1","0","1","0","1","0","1","0","0","1","0","1","0","0","1","-1","0","1","1","1","0","1","0","-1","0","0",2,14,1
"Roininen Ilkka","N-Savonia","KD",NA,"M",0,"N-Savonia",3,1,0,0,"ReducMuch","0","0","NoImpact","NoRecommend","RaiseByOne","IncAge","PricePrior","Other","SuppWasMstk","YesAlways","Capital","TFHomeSeller","Keep","0","Select","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","Fine","LocNetBan","NoInc","230","NewCouncil","MoreEq",29,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,3
"Roito Tuomas","Uusimaa","SKP",26,"M",0,NA,0,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncomePrior","RedMilitary","QuitEuro","YesAlways","CapIncome","NoneOfThese","Remove","1","Volunteer","Never","YesHumRight","ResAllForeign","Keep","BanHomeStrg","1","0","TooStrict","Keep","Reduce","340","NewCouncil","MoreEq",29,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",3,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0",3,"1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0",1,5,2
"Roivas Marika","Pirkanmaa","M2011",27,"F",0,"Pirkanmaa",5,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Reduce","NotAny","IncomePrior","RemAllowance","EuroWasMstk","Never","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesHumRight","NoRestrict","GrowMod","BanHomeStrg","1","YesIfOpt","TooLoose","LocNetBan","NoneOfThese","340","Keep","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",3,"1","-1","1","1","0","1","1","0","0","0","0","1","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,6,2
"Roivas Sirpa","Uusimaa","KA",53,"F",0,"Uusimaa",4,0,0,0,"ReducMuch","0","0","Adjust","Yes","Keep","RemAllowance","Fifty","Other","QuitEuro","YesIfOther","Capital","NoneOfThese","RemGrad","1","Keep","YesNotSoon","NoFinance","ResAllForeign","NoIncrease","BanHandG","1","YesTrad","TooLoose","LocNetBan","IncAndLearn","230","Keep","RemEq",29,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0",3,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",3,"1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","-1","1","0","1","1","0","1","-1","-1","1","1",3,24,1
"Romppanen Marko","Tavastia","VIHR",39,"M",0,"Tavastia Proper",0,0,0,0,"Approp","1","0","Keep","Yes","Keep","NotAny","Fifty","RedMilitary","FinInterest","YesIfOther","CapIncome","TFHomeSeller","RemGrad","0","Select","Never","YesHumRight","NoRestrict","GrowMod","BanHandG","1","YesIfOpt","Fine","LocNetBan","NoInc","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0",3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","-1","0","1","0","1","-1","0","0",3,3,3
"Ronkainen Jari","Tavastia","PS",NA,NA,NA,NA,NA,NA,NA,NA,"ReducMuch","0","1","NoImpact","Yes","Keep","NotAny","Fifty","RedDvlAid","DebtRestruct","YesIfOther","NoneOfThese","EmpBenDed","Keep","0","Keep","Never","NoDom","ResAllForeign","Reduce","Loosen","1","YesTrad","TooLoose","Keep","IncAndLearn","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Ronkko Raimo","Uusimaa","IPU",64,"M",0,"Uusimaa",3,0,0,0,"ReducMuch","1","1","NoImpact","Yes","RaiseByMult","NotAny","IncSligh","RedMilitary","EuroWasMstk","YesIfOther","Capital","EmpBenDed","Keep","1","Quit","NotSoon","YesHumRight","ResRussian","GrowMod","BanHandG","1","YesIfOpt","Fine","Keep","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",3,"1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3,"0","0","0","1","1","0","0","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","-1","0","0","1","0","0","1","0",1,17,1
"Roos Merja","Finland Proper","SDP",54,"F",0,"W-Finland",3,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Keep","CutAgri","FinInterest","YesAlways","CapIncome","TFChildAll","RemGrad","0","Select","Never","YesHumRight","NoRestrict","GrowMod","BanHandG","1","YesTrad","Fine","Keep","Reduce","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,3
"Rope Timo","Uusimaa","PS",58,"M",0,"Uusimaa",6,0,0,0,"ReducSlight","0","0","Adjust","Yes","Keep","RemAllowance","PricePrior","RedDvlAid","SuppWasMstk","Never","NotAny","UnionFees","RemGrad","0","Keep","YesNotSoon","YesWithEU","ResRussian","Reduce","Keep","1","YesTrad","TooLoose","LocNetBan","IncAndLearn","0","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3,"0","-1","0","0","1","0","0","-1","1","1","0","1","-1","0","0","0","0","0","-1","1","-1","-1","0","-1","1","0","0","0","1","1","1",7,9,4
"Roppanen Neeta","N-Savonia","SDP",39,"F",0,"N-Savonia",4,1,0,0,"ReducMuch","1","1","Remove","Yes","Keep","NotAny","IncSligh","RemAllowance","DebtRestruct","YesIfOther","CapIncome","EmpBenDed","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","BanHomeStrg","1","YesIfOpt","Fine","LocNetBan","NoInc","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","-1","0","1","1","1","1","0","0","1","-1","1","-1","-1","-1","-1","1","1","0","0","-1","-1","0","-1","0","-1","1","1","-1","0","-1",12,11,4
"Rosenstrom Eerin","Uusimaa","M2011",36,"M",0,"Uusimaa",6,0,0,0,"GrowMod","0","1","Keep","NoIncrease","Keep","NotAny","PricePrior","Other","SuppWasMstk","Never","NotAny","TFHousingB","Keep","0","Keep","NotSoon","YesWithEU","ResAllForeign","Reduce","Loosen","1","0","TooLoose","Keep","NoInc","290","VoluntCoop","RemEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0",2,"0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0",3,"-1","-1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,3
"Rossi Markku","N-Savonia","KESK",55,"M",0,"N-Savonia",4,1,1,0,"ReducMuch","0","0","Keep","Yes","RaiseByOne","IncAge","IncSligh","Other","FinInterest","YesIfOther","CapIncome","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","TooLoose","Keep","IncAndLearn","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3,"1","0","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","0","0","1","0",0,20,1
"Rossi Mika","Helsinki","KESK",38,"M",0,"Uusimaa",6,0,0,0,"GrowMod","1","1","Keep","NoRecommend","RaiseByOne","RemAllowance","Keep","RedMunPay","FinInterest","YesIfOther","VAT","HouseHDed","Keep","0","Keep","NotSoon","YesWithEU","NoRestrict","NoIncrease","Keep","1","YesIfOpt","Fine","Keep","IncAndLearn","230","NewCouncil","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",3,"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,0,3
"Rostedt Juha","Tavastia","KOK",48,"M",0,"Paijat-Hame",0,1,0,0,"ReducMuch","0","1","NoImpact","Yes","RaiseByOne","NotAny","IncSligh","RedDvlAid","FinInterest","Never","VAT","UnionFees","Keep","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","0","YesTrad","TooLoose","LocNetBan","IncAndLearn","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"1","-1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0","0",3,3,3
"Rostedt Maarit","Finland Proper","VP",54,"F",0,"W-Finland",4,1,0,0,"ReducMuch","0","0","NoImpact","NoIncrease","Keep","All","PricePrior","RedMilitary","DebtRestruct","YesIfOther","NoneOfThese","UnionFees","Keep","1","Keep","Never","NoDom","ResRussian","GrowMod","Keep","1","YesTrad","TooLoose","LocNetBan","IncAndLearn","170","VoluntCoop","RemEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",3,"1","1","1","1","1","-1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","-1","-1","1","1","1","1","0","1","0","0","-1",4,21,1
"Rostila Ilmari","Pirkanmaa","PS",60,"M",0,"Pirkanmaa",7,0,0,0,"ReducMuch","0","0","NoImpact","Yes","Keep","RemPartTime","Fifty","CutBusiness","SuppWasMstk","YesIfOther","CapIncome","TFHomeSeller","RemGrad","1","Keep","NotSoon","YesWithEU","ResRussian","Reduce","Keep","1","YesTrad","TooLoose","LocNetBan","NoInc","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",3,"0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3,"1","-1","0","1","1","0","0","0","0","1","1","1","0","0","-1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1",2,10,2
"Roth Marco","Pirkanmaa","KD",39,"M",0,"Pirkanmaa",6,1,0,0,"ReducSlight","0","0","Keep","Yes","RaiseByOne","RemAllowance","Keep","DropDaycare","DebtRestruct","YesAlways","CapIncome","UnionFees","RemGrad","0","Keep","NotSoon","YesHumRight","ResAllForeign","GrowMod","Keep","0","YesTrad","Fine","LocNetBan","IncAndLearn","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Rouhiainen Tomi","Kymi","VAS",26,"M",0,"Kymenlaakso",6,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesAlways","CapIncome","UnionFees","Keep","0","Select","Never","YesHumRight","ResAllForeign","GrowMod","Keep","1","YesIfAlt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep",29,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"1","0","1","1","0","1","0","0","0","0","1","1","-1","0","-1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0",2,10,2
"Rouvinen Auvo","N-Karelia","VAS",49,"M",0,"N-Karelia",2,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","Other","DebtRestruct","YesAlways","Capital","HouseHDed","RemGrad","0","Keep","Never","YesWithEU","NoRestrict","Keep","Keep","1","0","Fine","LocNetBan","NoInc","290","VoluntCoop","MoreEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Royhkio Timo","Uusimaa","M2011",33,"M",0,"Uusimaa",5,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedDvlAid","SuppWasMstk","YesAlways","CapIncome","EmpBenDed","Keep","1","Keep","NotSoon","YesWithEU","NoRestrict","Reduce","BanHomeStrg","1","YesTrad","TooLoose","Keep","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Roysko Heini","Helsinki","KD",35,"F",0,"Uusimaa",6,0,0,0,"ReducMuch","0","0","Remove","Yes","Keep","NotAny","PricePrior","RemAllowance","SuppWasMstk","YesIfOther","Capital","EmpBenDed","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","Keep","BanHandG","0","YesTrad","TooLoose","Keep","Reduce","230","VoluntCoop","LessEq",29,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1",3,"0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0",3,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1",0,7,3
